id,date,store_nbr,family,sales,onpromotion
2268201,2016-06-29,50,GROCERY I,4889,54
2269983,2016-06-30,50,GROCERY I,4068,57
2271765,2016-07-01,50,GROCERY I,6796,62
2273547,2016-07-02,50,GROCERY I,9345,48
2275329,2016-07-03,50,GROCERY I,10297,53
2277111,2016-07-04,50,GROCERY I,6970,56
2278893,2016-07-05,50,GROCERY I,5829,69
2280675,2016-07-06,50,GROCERY I,5624,67
2282457,2016-07-07,50,GROCERY I,4418,0
2284239,2016-07-08,50,GROCERY I,5384,52
2286021,2016-07-09,50,GROCERY I,7795,47
2287803,2016-07-10,50,GROCERY I,7555,50
2289585,2016-07-11,50,GROCERY I,5553,47
2291367,2016-07-12,50,GROCERY I,4497,46
2293149,2016-07-13,50,GROCERY I,4571,48
2294931,2016-07-14,50,GROCERY I,3855,52
2296713,2016-07-15,50,GROCERY I,4992,56
2298495,2016-07-16,50,GROCERY I,7291,59
2300277,2016-07-17,50,GROCERY I,7292,64
2302059,2016-07-18,50,GROCERY I,6027,59
2303841,2016-07-19,50,GROCERY I,5603,53
2305623,2016-07-20,50,GROCERY I,4784,56
2307405,2016-07-21,50,GROCERY I,4772,46
2309187,2016-07-22,50,GROCERY I,5092,52
2310969,2016-07-23,50,GROCERY I,8218,55
2312751,2016-07-24,50,GROCERY I,7081,55
2314533,2016-07-25,50,GROCERY I,5897,52
2316315,2016-07-26,50,GROCERY I,5064,46
2318097,2016-07-27,50,GROCERY I,4781,44
2319879,2016-07-28,50,GROCERY I,4407,47
2321661,2016-07-29,50,GROCERY I,5481,48
2323443,2016-07-30,50,GROCERY I,8384,54
2325225,2016-07-31,50,GROCERY I,8128,49
2327007,2016-08-01,50,GROCERY I,8077,40
2328789,2016-08-02,50,GROCERY I,7320,45
2330571,2016-08-03,50,GROCERY I,6494,41
2332353,2016-08-04,50,GROCERY I,5445,34
2334135,2016-08-05,50,GROCERY I,5921,33
2335917,2016-08-06,50,GROCERY I,7326,36
2337699,2016-08-07,50,GROCERY I,7268,32
2339481,2016-08-08,50,GROCERY I,6359,37
2341263,2016-08-09,50,GROCERY I,5347,32
2343045,2016-08-10,50,GROCERY I,5320,48
2344827,2016-08-11,50,GROCERY I,4838,34
2346609,2016-08-12,50,GROCERY I,6556,39
2348391,2016-08-13,50,GROCERY I,5902,39
2350173,2016-08-14,50,GROCERY I,5821,38
2351955,2016-08-15,50,GROCERY I,5638,36
2353737,2016-08-16,50,GROCERY I,5917,35
2355519,2016-08-17,50,GROCERY I,5230,36
2357301,2016-08-18,50,GROCERY I,5449,34
2359083,2016-08-19,50,GROCERY I,5685,33
2360865,2016-08-20,50,GROCERY I,6463,36
2362647,2016-08-21,50,GROCERY I,6820,34
2364429,2016-08-22,50,GROCERY I,5732,38
2366211,2016-08-23,50,GROCERY I,5912,39
2367993,2016-08-24,50,GROCERY I,5133,32
2369775,2016-08-25,50,GROCERY I,4236,39
2371557,2016-08-26,50,GROCERY I,5140,42
2373339,2016-08-27,50,GROCERY I,6922,42
2375121,2016-08-28,50,GROCERY I,6613,47
2376903,2016-08-29,50,GROCERY I,5205,42
2378685,2016-08-30,50,GROCERY I,4967,36
2380467,2016-08-31,50,GROCERY I,5795,43
2382249,2016-09-01,50,GROCERY I,5732,27
2384031,2016-09-02,50,GROCERY I,6652,31
2385813,2016-09-03,50,GROCERY I,9504,36
2387595,2016-09-04,50,GROCERY I,9425,34
2389377,2016-09-05,50,GROCERY I,6910,27
2391159,2016-09-06,50,GROCERY I,5368,28
2392941,2016-09-07,50,GROCERY I,5710,32
2394723,2016-09-08,50,GROCERY I,4448,28
2396505,2016-09-09,50,GROCERY I,4832,24
2398287,2016-09-10,50,GROCERY I,8059,34
2400069,2016-09-11,50,GROCERY I,8387,32
2401851,2016-09-12,50,GROCERY I,5442,30
2403633,2016-09-13,50,GROCERY I,4084,16
2405415,2016-09-14,50,GROCERY I,4675,22
2407197,2016-09-15,50,GROCERY I,4322,29
2408979,2016-09-16,50,GROCERY I,5351,34
2410761,2016-09-17,50,GROCERY I,7493,35
2412543,2016-09-18,50,GROCERY I,7637,35
2414325,2016-09-19,50,GROCERY I,5588,30
2416107,2016-09-20,50,GROCERY I,4831,28
2417889,2016-09-21,50,GROCERY I,4181,29
2419671,2016-09-22,50,GROCERY I,4139,27
2421453,2016-09-23,50,GROCERY I,5438,27
2423235,2016-09-24,50,GROCERY I,7825,33
2425017,2016-09-25,50,GROCERY I,7921,30
2426799,2016-09-26,50,GROCERY I,5543,26
2428581,2016-09-27,50,GROCERY I,4420,27
2430363,2016-09-28,50,GROCERY I,4619,34
2432145,2016-09-29,50,GROCERY I,4219,35
2433927,2016-09-30,50,GROCERY I,5362,31
2435709,2016-10-01,50,GROCERY I,11355,29
2437491,2016-10-02,50,GROCERY I,11327,28
2439273,2016-10-03,50,GROCERY I,6964,30
2441055,2016-10-04,50,GROCERY I,6210,39
2442837,2016-10-05,50,GROCERY I,5653,39
2444619,2016-10-06,50,GROCERY I,4476,47
2446401,2016-10-07,50,GROCERY I,5434,54
2448183,2016-10-08,50,GROCERY I,9262,59
2449965,2016-10-09,50,GROCERY I,9406,52
2451747,2016-10-10,50,GROCERY I,5674,48
2453529,2016-10-11,50,GROCERY I,4684,55
2455311,2016-10-12,50,GROCERY I,4871,53
2457093,2016-10-13,50,GROCERY I,3807,52
2458875,2016-10-14,50,GROCERY I,4490,52
2460657,2016-10-15,50,GROCERY I,7872,58
2462439,2016-10-16,50,GROCERY I,8942,58
2464221,2016-10-17,50,GROCERY I,5196,56
2466003,2016-10-18,50,GROCERY I,4499,43
2467785,2016-10-19,50,GROCERY I,4389,50
2469567,2016-10-20,50,GROCERY I,4691,47
2471349,2016-10-21,50,GROCERY I,4806,50
2473131,2016-10-22,50,GROCERY I,7558,46
2474913,2016-10-23,50,GROCERY I,8051,54
2476695,2016-10-24,50,GROCERY I,5191,50
2478477,2016-10-25,50,GROCERY I,4504,40
2480259,2016-10-26,50,GROCERY I,4611,98
2482041,2016-10-27,50,GROCERY I,4102,75
2483823,2016-10-28,50,GROCERY I,5116,82
2485605,2016-10-29,50,GROCERY I,7537,88
2487387,2016-10-30,50,GROCERY I,7845,82
2489169,2016-10-31,50,GROCERY I,5485,81
2490951,2016-11-01,50,GROCERY I,6324,84
2492733,2016-11-02,50,GROCERY I,7750,89
2494515,2016-11-03,50,GROCERY I,8216,86
2496297,2016-11-04,50,GROCERY I,8328,0
2498079,2016-11-05,50,GROCERY I,8568,85
2499861,2016-11-06,50,GROCERY I,10181,84
2501643,2016-11-07,50,GROCERY I,7239,83
2503425,2016-11-08,50,GROCERY I,6608,83
2505207,2016-11-09,50,GROCERY I,6342,91
2506989,2016-11-10,50,GROCERY I,4959,97
2508771,2016-11-11,50,GROCERY I,5870,96
2510553,2016-11-12,50,GROCERY I,8765,99
2512335,2016-11-13,50,GROCERY I,10462,91
2514117,2016-11-14,50,GROCERY I,5958,88
2515899,2016-11-15,50,GROCERY I,5125,91
2517681,2016-11-16,50,GROCERY I,6618,128
2519463,2016-11-17,50,GROCERY I,5878,93
2521245,2016-11-18,50,GROCERY I,6132,96
2523027,2016-11-19,50,GROCERY I,8719,111
2524809,2016-11-20,50,GROCERY I,10315,100
2526591,2016-11-21,50,GROCERY I,6245,105
2528373,2016-11-22,50,GROCERY I,5237,103
2530155,2016-11-23,50,GROCERY I,5779,116
2531937,2016-11-24,50,GROCERY I,4650,100
2533719,2016-11-25,50,GROCERY I,7843,106
2535501,2016-11-26,50,GROCERY I,9760,106
2537283,2016-11-27,50,GROCERY I,10061,111
2539065,2016-11-28,50,GROCERY I,6614,107
2540847,2016-11-29,50,GROCERY I,5378,102
2542629,2016-11-30,50,GROCERY I,5688,101
2544411,2016-12-01,50,GROCERY I,7495,117
2546193,2016-12-02,50,GROCERY I,8098,111
2547975,2016-12-03,50,GROCERY I,11426,119
2549757,2016-12-04,50,GROCERY I,12418,117
2551539,2016-12-05,50,GROCERY I,7646,105
2553321,2016-12-06,50,GROCERY I,6827,100
2555103,2016-12-07,50,GROCERY I,6884,187
2556885,2016-12-08,50,GROCERY I,7494,117
2558667,2016-12-09,50,GROCERY I,6175,126
2560449,2016-12-10,50,GROCERY I,9129,128
2562231,2016-12-11,50,GROCERY I,11111,129
2564013,2016-12-12,50,GROCERY I,7231,126
2565795,2016-12-13,50,GROCERY I,6452,125
2567577,2016-12-14,50,GROCERY I,6933,130
2569359,2016-12-15,50,GROCERY I,7570,123
2571141,2016-12-16,50,GROCERY I,10768,124
2572923,2016-12-17,50,GROCERY I,11251,125
2574705,2016-12-18,50,GROCERY I,12942,132
2576487,2016-12-19,50,GROCERY I,9116,127
2578269,2016-12-20,50,GROCERY I,11305,128
2580051,2016-12-21,50,GROCERY I,12108,129
2581833,2016-12-22,50,GROCERY I,11960,122
2583615,2016-12-23,50,GROCERY I,12045,126
2585397,2016-12-24,50,GROCERY I,11715,117
2587179,2016-12-26,50,GROCERY I,10204,128
2588961,2016-12-27,50,GROCERY I,8073,116
2590743,2016-12-28,50,GROCERY I,8544,139
2592525,2016-12-29,50,GROCERY I,7723,138
2594307,2016-12-30,50,GROCERY I,10371,136
2596089,2016-12-31,50,GROCERY I,6823,133
2597871,2017-01-01,50,GROCERY I,0,0
2599653,2017-01-02,50,GROCERY I,14254,97
2601435,2017-01-03,50,GROCERY I,8769,92
2603217,2017-01-04,50,GROCERY I,7695,134
2604999,2017-01-05,50,GROCERY I,6331,51
2606781,2017-01-06,50,GROCERY I,6974,54
2608563,2017-01-07,50,GROCERY I,10103,68
2610345,2017-01-08,50,GROCERY I,9860,67
2612127,2017-01-09,50,GROCERY I,6915,57
2613909,2017-01-10,50,GROCERY I,5939,61
2615691,2017-01-11,50,GROCERY I,5972,53
2617473,2017-01-12,50,GROCERY I,4748,69
2619255,2017-01-13,50,GROCERY I,6841,60
2621037,2017-01-14,50,GROCERY I,8601,66
2622819,2017-01-15,50,GROCERY I,9343,53
2624601,2017-01-16,50,GROCERY I,6495,71
2626383,2017-01-17,50,GROCERY I,5340,60
2628165,2017-01-18,50,GROCERY I,6034,75
2629947,2017-01-19,50,GROCERY I,5037,53
2631729,2017-01-20,50,GROCERY I,6332,56
2633511,2017-01-21,50,GROCERY I,8711,62
2635293,2017-01-22,50,GROCERY I,8225,58
2637075,2017-01-23,50,GROCERY I,6020,61
2638857,2017-01-24,50,GROCERY I,5175,72
2640639,2017-01-25,50,GROCERY I,5013,77
2642421,2017-01-26,50,GROCERY I,4464,35
2644203,2017-01-27,50,GROCERY I,5779,45
2645985,2017-01-28,50,GROCERY I,9098,40
2647767,2017-01-29,50,GROCERY I,9495,36
2649549,2017-01-30,50,GROCERY I,5128,30
2651331,2017-01-31,50,GROCERY I,5770,45
2653113,2017-02-01,50,GROCERY I,6967,42
2654895,2017-02-02,50,GROCERY I,5697,41
2656677,2017-02-03,50,GROCERY I,7084,41
2658459,2017-02-04,50,GROCERY I,9980,47
2660241,2017-02-05,50,GROCERY I,10099,39
2662023,2017-02-06,50,GROCERY I,6727,45
2663805,2017-02-07,50,GROCERY I,6182,46
2665587,2017-02-08,50,GROCERY I,6452,76
2667369,2017-02-09,50,GROCERY I,4536,35
2669151,2017-02-10,50,GROCERY I,5569,37
2670933,2017-02-11,50,GROCERY I,8283,37
2672715,2017-02-12,50,GROCERY I,8882,37
2674497,2017-02-13,50,GROCERY I,6717,34
2676279,2017-02-14,50,GROCERY I,4408,30
2678061,2017-02-15,50,GROCERY I,5081,56
2679843,2017-02-16,50,GROCERY I,4988,57
2681625,2017-02-17,50,GROCERY I,5918,58
2683407,2017-02-18,50,GROCERY I,9334,59
2685189,2017-02-19,50,GROCERY I,7257,52
2686971,2017-02-20,50,GROCERY I,6391,55
2688753,2017-02-21,50,GROCERY I,5971,55
2690535,2017-02-22,50,GROCERY I,5396,66
2692317,2017-02-23,50,GROCERY I,5692,67
2694099,2017-02-24,50,GROCERY I,6588,69
2695881,2017-02-25,50,GROCERY I,8290,72
2697663,2017-02-26,50,GROCERY I,5493,64
2699445,2017-02-27,50,GROCERY I,7073,69
2701227,2017-02-28,50,GROCERY I,7986,72
2703009,2017-03-01,50,GROCERY I,8447,76
2704791,2017-03-02,50,GROCERY I,7122,59
2706573,2017-03-03,50,GROCERY I,7481,57
2708355,2017-03-04,50,GROCERY I,10660,55
2710137,2017-03-05,50,GROCERY I,10566,58
2711919,2017-03-06,50,GROCERY I,6642,40
2713701,2017-03-07,50,GROCERY I,5299,39
2715483,2017-03-08,50,GROCERY I,5730,39
2717265,2017-03-09,50,GROCERY I,5039,33
2719047,2017-03-10,50,GROCERY I,6118,31
2720829,2017-03-11,50,GROCERY I,9991,34
2722611,2017-03-12,50,GROCERY I,9702,33
2724393,2017-03-13,50,GROCERY I,6003,26
2726175,2017-03-14,50,GROCERY I,5320,25
2727957,2017-03-15,50,GROCERY I,6044,29
2729739,2017-03-16,50,GROCERY I,6058,27
2731521,2017-03-17,50,GROCERY I,6533,28
2733303,2017-03-18,50,GROCERY I,8905,31
2735085,2017-03-19,50,GROCERY I,9522,25
2736867,2017-03-20,50,GROCERY I,7065,25
2738649,2017-03-21,50,GROCERY I,5301,23
2740431,2017-03-22,50,GROCERY I,5376,30
2742213,2017-03-23,50,GROCERY I,4748,28
2743995,2017-03-24,50,GROCERY I,6044,31
2745777,2017-03-25,50,GROCERY I,8957,35
2747559,2017-03-26,50,GROCERY I,9704,32
2749341,2017-03-27,50,GROCERY I,6041,32
2751123,2017-03-28,50,GROCERY I,5045,41
2752905,2017-03-29,50,GROCERY I,6167,42
2754687,2017-03-30,50,GROCERY I,5002,42
2756469,2017-03-31,50,GROCERY I,7075,46
2758251,2017-04-01,50,GROCERY I,14224,48
2760033,2017-04-02,50,GROCERY I,10001,42
2761815,2017-04-03,50,GROCERY I,7620,42
2763597,2017-04-04,50,GROCERY I,6736,42
2765379,2017-04-05,50,GROCERY I,6052,54
2767161,2017-04-06,50,GROCERY I,5341,45
2768943,2017-04-07,50,GROCERY I,6248,54
2770725,2017-04-08,50,GROCERY I,9038,58
2772507,2017-04-09,50,GROCERY I,10125,56
2774289,2017-04-10,50,GROCERY I,6105,59
2776071,2017-04-11,50,GROCERY I,5686,50
2777853,2017-04-12,50,GROCERY I,5356,94
2779635,2017-04-13,50,GROCERY I,5865,90
2781417,2017-04-14,50,GROCERY I,6957,82
2783199,2017-04-15,50,GROCERY I,8638,101
2784981,2017-04-16,50,GROCERY I,8718,87
2786763,2017-04-17,50,GROCERY I,6325,82
2788545,2017-04-18,50,GROCERY I,5833,82
2790327,2017-04-19,50,GROCERY I,5153,118
2792109,2017-04-20,50,GROCERY I,4527,99
2793891,2017-04-21,50,GROCERY I,6288,104
2795673,2017-04-22,50,GROCERY I,7944,105
2797455,2017-04-23,50,GROCERY I,10375,107
2799237,2017-04-24,50,GROCERY I,6160,91
2801019,2017-04-25,50,GROCERY I,5662,88
2802801,2017-04-26,50,GROCERY I,4878,96
2804583,2017-04-27,50,GROCERY I,4440,98
2806365,2017-04-28,50,GROCERY I,6335,94
2808147,2017-04-29,50,GROCERY I,9360,92
2809929,2017-04-30,50,GROCERY I,9681,92
2811711,2017-05-01,50,GROCERY I,12201,73
2813493,2017-05-02,50,GROCERY I,6716,61
2815275,2017-05-03,50,GROCERY I,6830,82
2817057,2017-05-04,50,GROCERY I,4993,49
2818839,2017-05-05,50,GROCERY I,6157,64
2820621,2017-05-06,50,GROCERY I,8702,54
2822403,2017-05-07,50,GROCERY I,9755,64
2824185,2017-05-08,50,GROCERY I,6077,58
2825967,2017-05-09,50,GROCERY I,5440,60
2827749,2017-05-10,50,GROCERY I,6126,83
2829531,2017-05-11,50,GROCERY I,5049,52
2831313,2017-05-12,50,GROCERY I,5868,55
2833095,2017-05-13,50,GROCERY I,8855,57
2834877,2017-05-14,50,GROCERY I,6721,55
2836659,2017-05-15,50,GROCERY I,6546,53
2838441,2017-05-16,50,GROCERY I,5352,54
2840223,2017-05-17,50,GROCERY I,5180,50
2842005,2017-05-18,50,GROCERY I,4562,52
2843787,2017-05-19,50,GROCERY I,5201,46
2845569,2017-05-20,50,GROCERY I,8271,61
2847351,2017-05-21,50,GROCERY I,9776,47
2849133,2017-05-22,50,GROCERY I,6244,47
2850915,2017-05-23,50,GROCERY I,5639,45
2852697,2017-05-24,50,GROCERY I,5674,48
2854479,2017-05-25,50,GROCERY I,5041,47
2856261,2017-05-26,50,GROCERY I,9267,57
2858043,2017-05-27,50,GROCERY I,8492,52
2859825,2017-05-28,50,GROCERY I,9439,49
2861607,2017-05-29,50,GROCERY I,6365,51
2863389,2017-05-30,50,GROCERY I,5339,47
2865171,2017-05-31,50,GROCERY I,6020,43
2866953,2017-06-01,50,GROCERY I,6947,30
2868735,2017-06-02,50,GROCERY I,7498,49
2870517,2017-06-03,50,GROCERY I,10721,50
2872299,2017-06-04,50,GROCERY I,12845,44
2874081,2017-06-05,50,GROCERY I,7026,49
2875863,2017-06-06,50,GROCERY I,6361,51
2877645,2017-06-07,50,GROCERY I,5811,57
2879427,2017-06-08,50,GROCERY I,4981,56
2881209,2017-06-09,50,GROCERY I,5942,55
2882991,2017-06-10,50,GROCERY I,9426,66
2884773,2017-06-11,50,GROCERY I,9821,53
2886555,2017-06-12,50,GROCERY I,5679,47
2888337,2017-06-13,50,GROCERY I,5562,51
2890119,2017-06-14,50,GROCERY I,5216,77
2891901,2017-06-15,50,GROCERY I,5344,52
2893683,2017-06-16,50,GROCERY I,6571,62
2895465,2017-06-17,50,GROCERY I,8653,59
2897247,2017-06-18,50,GROCERY I,9014,69
2899029,2017-06-19,50,GROCERY I,5651,55
2900811,2017-06-20,50,GROCERY I,5514,49
2902593,2017-06-21,50,GROCERY I,5878,84
2904375,2017-06-22,50,GROCERY I,4372,75
2906157,2017-06-23,50,GROCERY I,5834,76
2907939,2017-06-24,50,GROCERY I,8841,69
2909721,2017-06-25,50,GROCERY I,9591,73
2911503,2017-06-26,50,GROCERY I,5636,54
2913285,2017-06-27,50,GROCERY I,5321,57
2915067,2017-06-28,50,GROCERY I,5493,84
2916849,2017-06-29,50,GROCERY I,4802,67
2918631,2017-06-30,50,GROCERY I,6669,61
2920413,2017-07-01,50,GROCERY I,11852,63
2922195,2017-07-02,50,GROCERY I,12142,74
2923977,2017-07-03,50,GROCERY I,7262,73
2925759,2017-07-04,50,GROCERY I,6583,78
2927541,2017-07-05,50,GROCERY I,6654,105
2929323,2017-07-06,50,GROCERY I,5963,68
2931105,2017-07-07,50,GROCERY I,6735,61
2932887,2017-07-08,50,GROCERY I,8791,60
2934669,2017-07-09,50,GROCERY I,9211,63
2936451,2017-07-10,50,GROCERY I,6898,60
2938233,2017-07-11,50,GROCERY I,5822,67
2940015,2017-07-12,50,GROCERY I,5915,66
2941797,2017-07-13,50,GROCERY I,5188,55
2943579,2017-07-14,50,GROCERY I,6055,59
2945361,2017-07-15,50,GROCERY I,8056,68
2947143,2017-07-16,50,GROCERY I,8136,69
2948925,2017-07-17,50,GROCERY I,6853,67
2950707,2017-07-18,50,GROCERY I,5955,63
2952489,2017-07-19,50,GROCERY I,6045,84
2954271,2017-07-20,50,GROCERY I,6009,86
2956053,2017-07-21,50,GROCERY I,5917,84
2957835,2017-07-22,50,GROCERY I,8404,82
2959617,2017-07-23,50,GROCERY I,9340,84
2961399,2017-07-24,50,GROCERY I,6628,76
2963181,2017-07-25,50,GROCERY I,6585,77
2964963,2017-07-26,50,GROCERY I,5767,83
2966745,2017-07-27,50,GROCERY I,5792,72
2968527,2017-07-28,50,GROCERY I,7084,72
2970309,2017-07-29,50,GROCERY I,9622,69
2972091,2017-07-30,50,GROCERY I,9210,69
2973873,2017-07-31,50,GROCERY I,7462,65
2975655,2017-08-01,50,GROCERY I,7720,54
2977437,2017-08-02,50,GROCERY I,7970,60
2979219,2017-08-03,50,GROCERY I,6194,32
2981001,2017-08-04,50,GROCERY I,6040,41
2982783,2017-08-05,50,GROCERY I,9006,41
2984565,2017-08-06,50,GROCERY I,8360,40
2986347,2017-08-07,50,GROCERY I,6896,44
2988129,2017-08-08,50,GROCERY I,5666,41
2989911,2017-08-09,50,GROCERY I,5665,44
2991693,2017-08-10,50,GROCERY I,5727,31
2993475,2017-08-11,50,GROCERY I,6808,34
2995257,2017-08-12,50,GROCERY I,6202,34
2997039,2017-08-13,50,GROCERY I,7178,37
2998821,2017-08-14,50,GROCERY I,6041,36
3000603,2017-08-15,50,GROCERY I,5647,35
